parent_asin,category,title,description,brand,price,average_rating,rating_count,review_text,search_text
B00XIODTX0,Car Electronics,Metra 70-1725 Amplifier Integration Harness for 2002 Acura RSX,ACURA RSX 1996-2006 AMP INTEGRATION HA,Metra Electronics,12.43,4.7,178,Perfect for my RSX Type S with Bose.  You need the RCA outs for compatibility with the stock or aftermarket amp. perfect Works as advertised. I do hear a whine noise. Maybe problem can be solved by using a thicker ground cable? this is exactly what i needed to install a double din and keep the stock bose amp/speaker setup for the time being.<br /><br />Too bad only a few days after installing it and two week after buying the Quality item that worked well in my son's 2004 Acura RSX Type S. Enabled the use of the OEM amps with his Pioneer head unit.,Category: Car Electronics | Brand: Metra Electronics | Product: Metra 70-1725 Amplifier Integration Harness for 2002 Acura RSX | Description: ACURA RSX 1996-2006 AMP INTEGRATION HA | Price: $12.43
B00K67RPRS,Computers,"Lenovo Flex 2 14 - 59423166 - Black - Core i7-4510U, 8GB RAM, 500GB HDD +8GB Solid State Hybrid Drive, 14.0"" MultiTouch Full HD Display, Windows 8.1",Manufacturer Refurbished - Lenovo 59423166 Laptop PC Intel Intel Core i7 4510U Dual Core (2 Core) - 8 DDR3 - 500 HDD - 8 SSD - Intel HD Graphics 4400 Integrated - 14 HD LED backlight with 10-point multi-touch - Windows 8.1 Condition: Manufacturer Refurbished Condition: Manufacturer Refurbished Brand: Lenovo Brand: Lenovo Model: 59423166 Model: 59423166 Platform: Laptop PC Platform: Laptop PC Color: Black Color: Black Processor Manufacturer: Intel Processor Manufacturer: Intel Processor Type: Int,Lenovo,505.99,3.2,45,"Very good machine but Lenovo service is terrible. I would give the machine 4 1/2 star rating if it wasn't for the service issues. Plan on a 40 minute phone call to find someone who is eligible to answ Nice laptop, but it has a couple of flaws, which I will point out below:<br /><br />1. The screen is beautiful, but has pretty severe backlight bleeding in the corners (all of them). How much this ann Good thinks come in small packages. This gem of a laptop has almost everything. The  8GB SSD helps in fast boot ups and shut down. Touch screen is great, full HD helps a lot. 8GB Ram is more than enou I had always preferred Windows to Mac due to the layout and the fact that I had always had a work computer with Windows.  I am also draw to somewhat of a cheaper price tag for the unit.  Lenovo seemed This machine has a variety of issues. From day 1, it would not hold a charge overnight. In spite of using factory settings and following all of the directions of the Lenovo service person on the phone","Category: Computers | Brand: Lenovo | Product: Lenovo Flex 2 14 - 59423166 - Black - Core i7-4510U, 8GB RAM, 500GB HDD +8GB Solid State Hybrid Drive, 14.0"" MultiTouch Full HD Display, Windows 8.1 | Description: Manufacturer Refurbished - Lenovo 59423166 Laptop PC Intel Intel Core i7 4510U Dual Core (2 Core) - 8 DDR3 - 500 HDD - 8 SSD - Intel HD Graphics 4400 Integrated - 14 HD LED backlight with 10-point multi-touch - Windows 8.1 Condition: Manufacturer Refurbished Condition: Manufacturer Refurbished Brand | Price: $505.99"
B08M5QNBP5,All Electronics,Anti-Slip Eartips Soft Silicone Skin Gels Earhooks Covers with Secure Wing Earbuds Sport Accessories (Black) 4 Pairs,"Running with AirPods? Perfect solution; adding ear tips to your AirPods improving fit and stability. Our ear hooks are made from premium high-quality thin soft texture silicone material. This ensures comfort and no irritation. Ideal for running, cycling, working out at the gym and much more energetic activities. Compatible with your AirPods but also can enhance its sound quality. As a precaution, you should ensure that the hooks are taken off each time you charge your AirPods. This is to prevent",D & K Exclusives,7.89,4.2,97,"These little rubber cases are a god send. I purchased an iPod ear buds but by ears are small and they kept falling out. So I ordered these and put them on the buds which was very easy to do and they f Easy to install on ear phones and comfortable hold in my ears I bought these to keep my my pods in my ears while running, so nice to add on! Comfy and affordable! It sucks because you have to remove them every time you charge which I didn’t think about until after I bought them. I don’t even bother Using them anymore. Waste of money They are super thin, durable and comfortable. They have completely solved the problem of my AirPods falling out of my ears and skidding across the floor. Many pairs came in the bag. I got clear and yo","Category: All Electronics | Brand: D & K Exclusives | Product: Anti-Slip Eartips Soft Silicone Skin Gels Earhooks Covers with Secure Wing Earbuds Sport Accessories (Black) 4 Pairs | Description: Running with AirPods? Perfect solution; adding ear tips to your AirPods improving fit and stability. Our ear hooks are made from premium high-quality thin soft texture silicone material. This ensures comfort and no irritation. Ideal for running, cycling, working out at the gym and much more energeti | Price: $7.89"
B07ZQ122FM,All Electronics,"Othmro 1Pcs 39.4inch/3.28ft PET Expandable Cord Protector Wire, 0.79inch Width Loom Tubing Cable Non-Split Sleeving Flexible Wire Mesh Sleeve Blue Gold for USB Cable Power Cord Audio Video Cable",,Othmro,6.08,4.2,21,Worked perfect Fast delivery Good stuff.,"Category: All Electronics | Brand: Othmro | Product: Othmro 1Pcs 39.4inch/3.28ft PET Expandable Cord Protector Wire, 0.79inch Width Loom Tubing Cable Non-Split Sleeving Flexible Wire Mesh Sleeve Blue Gold for USB Cable Power Cord Audio Video Cable | Description:  | Price: $6.08"
B00NUDEIWA,Cell Phones & Accessories,"USA Spec BT45-ACU Bluetooth Phone, Music & AUX Input Kit for Select 2005-2009 Acura Models, Black","USA SPEC BT45-ACU: the only true Bluetooth integration kit in the market available for this app[location. Music and phone playback through all speakers in the car. Provides Bluetooth music, phone calls and aux-input for various audio integration Solutions into your vehicle, and the onboard 2. 1Amp USB charging port ensures all your devices stay charged and ready.",Grixx,159.95,4.4,264,"This product has literally enhanced the feel of if my car installation was very easy and fast prob 10 min fro get it all done and it works perfectly no prob no issues Installation was easy and easy. The sound comes in clear and the quality is great. Would definitely recommend and purchase again if needed. I installed it in my 07 Acura MDX Sport with Tech Package. It won't stay connected and there seems to be absolutely no support from USA/Spec So far this Bluetooth unit has been working perfectly for me.It connects up to my phone immediately, and the sound quality is amazing! In fact, the sound quality is way better than using an aux cord.  Very easy install.<br />100% worth the $$$<br />Bought a 2007 mdx used.<br />The Bluetooth for phone calls was locked with a code from previous owner. Only way to reset the code is to go to the dealer","Category: Cell Phones & Accessories | Brand: Grixx | Product: USA Spec BT45-ACU Bluetooth Phone, Music & AUX Input Kit for Select 2005-2009 Acura Models, Black | Description: USA SPEC BT45-ACU: the only true Bluetooth integration kit in the market available for this app[location. Music and phone playback through all speakers in the car. Provides Bluetooth music, phone calls and aux-input for various audio integration Solutions into your vehicle, and the onboard 2. 1Amp U | Price: $159.95"
B092V64GKM,Camera & Photo,Aproca Hard Storage Travel Case for Panasonic LUMIX FZ80 4K Digital Camera,Aproca Hard Storage Travel Case For Panasonic LUMIX FZ80 4K Digital Camera,Aproca,21.99,4.4,79,"The Lumix G-100 I bought this for fits well, along with power charger, cables, and extra batteries. I needed something smaller than a regular camera bag that would fit in my larger AV bag. This is sim This came up on the page when I was purchasing my camera, so I bought it. But it’s a really tight fit. Yes, it does fit barely. Other than that, it’s lightweight & well made. This is the perfect case to stick in your backpack or beach bag. Camera fits perfect and I feel it's safe. The camera fits in very snuggly. I already dropped it once and the camera was fine. The case is small enough and light enough to take anywhere. As I stated in the title. When I ordered this I expected it to be a rather tight fit. But I find it rather loose. That isn't a bad thing. It fits exactly as tightly as I want it to. And it still has r",Category: Camera & Photo | Brand: Aproca | Product: Aproca Hard Storage Travel Case for Panasonic LUMIX FZ80 4K Digital Camera | Description: Aproca Hard Storage Travel Case For Panasonic LUMIX FZ80 4K Digital Camera | Price: $21.99
B098J75MJC,All Electronics,"Arlo Batteries Rechargeable 123A and Charger 20 Pack [ ICR17335 NiMH Battery Replace 3V CR123A Batteries ] for Arlo Cameras, Alarm System, LED Flashlight",DULEX Arlo Rechargeable Batteries for Arlo Camera and more DILEX NiMH rechargeable Arlo batteries are an alternative that will help you to reduce the cost of buying new batteries every now and then. These batteries produce less waste than disposable batteries because they can be recharged with our battery charger and reused repeatedly. Arlo batteries can be fully charged up to 600 times. The reusability offers significant savings over nonrechargeable batteries. Very convenient usage and a dropin,DULEX,72.99,4.4,39,"Upon charging these batteries fully for the first time, they have held a charge in my Arlo cameras that are used 24/7, for over a month and a half now! I’ll definitely order from here again when I nee No comment at this time I had issues with these batteries do not holding a charge,  within hours of charging they would die again<br />As soon as I contacted the seller, they apologized that there must be a defect and immedi","Category: All Electronics | Brand: DULEX | Product: Arlo Batteries Rechargeable 123A and Charger 20 Pack [ ICR17335 NiMH Battery Replace 3V CR123A Batteries ] for Arlo Cameras, Alarm System, LED Flashlight | Description: DULEX Arlo Rechargeable Batteries for Arlo Camera and more DILEX NiMH rechargeable Arlo batteries are an alternative that will help you to reduce the cost of buying new batteries every now and then. These batteries produce less waste than disposable batteries because they can be recharged with our b | Price: $72.99"
B00F4CDAPG,Cell Phones & Accessories,Arkon Seat Rail or Floor Car Truck Mount with Gooseneck for Samsung Galaxy S6 S5 S4 Galaxy Note 5 4 3 Galaxy Tab Active,"The SGN288 car or truck seat rail or floor mount holds large phones including the Samsung Galaxy S10, S9, S8, and S7, Galaxy Note Edge, Note 9, Note 8, and Note 5. It also holds midsize (7” or 8” screen size) tablets, including the Samsung Galaxy Tab 3 7. 0 and 8. 0, Galaxy Note 8. 0, Galaxy Tab Active and Galaxy Tab S2 8. 0. This mount includes Arkon’s Slim-Grip Ultra Universal Smartphone and Midsize Tablet Holder and a seat rail or floor mount with 18” flexible aluminum gooseneck. The Slim-Gri",ARKON,28.28,4.4,62,Install and has been functioning great for 6 months This thing is great. It's nice and strong. Mounting is versatile and hardware is well-made and very sturdy. Only thing I don't like is the &#34;fingers&#34; that hold the GPS unit in place.  I've brok Neck and mount are solid - I used a bit of foam to steady the vibrations.  The little clips that hold your phone break almost immediately - woefully under-engineered plastic. this is the second one i own the other one is in my other car where i hold a tablet this one I got for my phone. I re tighten the bolt on it once every 2 months but I have a very shakey high powered t Works Great If needed a another one I buy it again,"Category: Cell Phones & Accessories | Brand: ARKON | Product: Arkon Seat Rail or Floor Car Truck Mount with Gooseneck for Samsung Galaxy S6 S5 S4 Galaxy Note 5 4 3 Galaxy Tab Active | Description: The SGN288 car or truck seat rail or floor mount holds large phones including the Samsung Galaxy S10, S9, S8, and S7, Galaxy Note Edge, Note 9, Note 8, and Note 5. It also holds midsize (7” or 8” screen size) tablets, including the Samsung Galaxy Tab 3 7. 0 and 8. 0, Galaxy Note 8. 0, Galaxy Tab Act | Price: $28.28"
B07CYSQJS8,Camera & Photo,Manfrotto MVAPANBARM Pan Bar M,"Used to change, add or change the length of the bunk that came with the head head.",Manfrotto,41.14,4.9,8,"This is the one if you need a pan bar for Manfrotto's large rosette (or whatever it's called). The diameter is<br />1 3/8"" and has 36 teeth. It comes with a long and short screw. They always seem to l","Category: Camera & Photo | Brand: Manfrotto | Product: Manfrotto MVAPANBARM Pan Bar M | Description: Used to change, add or change the length of the bunk that came with the head head. | Price: $41.14"
B004LC28G2,Computers,Gearmo USB to 5v TTL Header Like FTDI TTL-232R-5V - Supports Windows 10,Introduction: This USB to Serial UART (TTL level) adapter allows you to connect your computer through USB port and use it as a regular serial communication port. All USB protocol is handled within this adapter. There is no other device or programming required. Product Details: The adapter is perfect for embedded systems that require a serial connection to a computer. The board attaches directly to the USB bus via a standard type A receptacle connector. It shows up on any Windows computer as a st,Gearmo,15.99,3.2,28,"Used this to make an obd1 reader connector for my 90 Range Rover, worked great. I was unsure of the quality due to the lower price than some other vendors. I purchased this to use it with some XBee units for a TweetAWatt project. I have used it over a dozen times without issue. I I build a lot of electronic projects that often need some kind of debug port.  I design in RS232 level shifters to take up space and time.  Then I have to find a USB to RS232 converter anyway to get t You can't go wrong with FTDI chip. They work reliably on all the platforms (Mac, Win, & Linux).<br />Construction is ok...<br /><br />If you have any doubts about whether to get an FTDI-based serial a My cable is defective. No +5V output at the connector. By the time I got to use it it is out of the return period so it goes to the trash.  I had good success with FTDI Basic board from Sparkfun but I",Category: Computers | Brand: Gearmo | Product: Gearmo USB to 5v TTL Header Like FTDI TTL-232R-5V - Supports Windows 10 | Description: Introduction: This USB to Serial UART (TTL level) adapter allows you to connect your computer through USB port and use it as a regular serial communication port. All USB protocol is handled within this adapter. There is no other device or programming required. Product Details: The adapter is perfect | Price: $15.99
